istat;iddat;datum;name;nome;positiv;antigen;pcr(pos-geh)-tote;quarantaene;sumPos(pcr+antigen);pcr(pos-geh)+antigen(pos-geh)-tote;
21053;20210405;2021-04-05 00:00:00.0;MONTAN Gesamt;MONTAGNA Totale;159;110;null;5;269;4;
21053;20210406;2021-04-06 00:00:00.0;MONTAN Gesamt;MONTAGNA Totale;159;110;null;9;269;4;
21053;20210407;2021-04-07 00:00:00.0;MONTAN Gesamt;MONTAGNA Totale;159;110;null;6;269;1;
21053;20210408;2021-04-08 00:00:00.0;MONTAN Gesamt;MONTAGNA Totale;159;110;null;6;269;1;
21054;20201218;2020-12-18 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;64;20;5;10;84;null;
21054;20201219;2020-12-19 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;65;20;6;9;85;null;
21054;20201220;2020-12-20 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;67;20;8;17;87;null;
21054;20201221;2020-12-21 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;67;20;8;17;87;null;
21054;20201222;2020-12-22 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;67;20;8;17;87;null;
21054;20201223;2020-12-23 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;67;20;8;16;87;null;
21054;20201224;2020-12-24 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;67;20;6;16;87;null;
21054;20201225;2020-12-25 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;67;21;6;17;88;null;
21054;20201226;2020-12-26 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;67;21;6;18;88;null;
21054;20201227;2020-12-27 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;67;23;6;21;90;null;
21054;20201228;2020-12-28 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;67;23;6;13;90;null;
21054;20201229;2020-12-29 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;68;24;7;14;92;null;
21054;20201230;2020-12-30 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;68;28;7;24;96;null;
21054;20201231;2020-12-31 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;68;33;6;31;101;null;
21054;20210101;2021-01-01 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;68;33;5;31;101;null;
21054;20210102;2021-01-02 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;68;33;5;30;101;null;
21054;20210103;2021-01-03 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;68;33;5;30;101;null;
21054;20210104;2021-01-04 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;68;33;5;29;101;null;
21054;20210105;2021-01-05 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;68;43;2;53;111;null;
21054;20210106;2021-01-06 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;70;50;4;65;120;null;
21054;20210107;2021-01-07 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;71;52;5;74;123;null;
21054;20210108;2021-01-08 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;71;53;5;75;124;null;
21054;20210109;2021-01-09 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;72;54;6;78;126;null;
21054;20210110;2021-01-10 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;73;54;6;79;127;null;
21054;20210111;2021-01-11 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;73;58;6;83;131;null;
21054;20210112;2021-01-12 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;73;58;6;82;131;null;
21054;20210113;2021-01-13 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;73;59;6;84;132;null;
21054;20210114;2021-01-14 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;73;59;3;98;132;null;
21054;20210115;2021-01-15 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;76;60;3;93;136;null;
21054;20210116;2021-01-16 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;77;61;2;90;138;null;
21054;20210117;2021-01-17 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;77;61;null;76;138;null;
21054;20210118;2021-01-18 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;77;61;null;69;138;null;
21054;20210119;2021-01-19 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;77;63;null;88;140;null;
21054;20210120;2021-01-20 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;77;66;null;97;143;null;
21054;20210121;2021-01-21 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;78;66;1;99;144;null;
21054;20210122;2021-01-22 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;78;67;null;83;145;null;
21054;20210123;2021-01-23 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;78;68;null;82;146;null;
21054;20210124;2021-01-24 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;79;70;1;81;149;null;
21054;20210125;2021-01-25 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;79;76;1;81;155;null;
21054;20210126;2021-01-26 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;80;77;2;80;157;null;
21054;20210127;2021-01-27 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;80;78;null;75;158;null;
21054;20210128;2021-01-28 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;81;78;1;71;159;null;
21054;20210129;2021-01-29 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;83;80;3;68;163;null;
21054;20210130;2021-01-30 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;84;81;4;70;165;null;
21054;20210131;2021-01-31 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;85;81;5;70;166;null;
21054;20210201;2021-02-01 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;86;81;6;67;167;null;
21054;20210202;2021-02-02 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;86;83;6;74;169;null;
21054;20210203;2021-02-03 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;86;86;6;58;172;null;
21054;20210204;2021-02-04 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;89;89;9;59;178;null;
21054;20210205;2021-02-05 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;89;90;9;60;179;null;
21054;20210206;2021-02-06 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;89;91;7;61;180;null;
21054;20210207;2021-02-07 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;90;91;6;61;181;null;
21054;20210208;2021-02-08 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;90;93;5;60;183;null;
21054;20210209;2021-02-09 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;91;99;4;82;190;null;
21054;20210210;2021-02-10 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;null;null;null;77;192;25;
21054;20210211;2021-02-11 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;null;null;null;78;194;24;
21054;20210212;2021-02-12 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;94;104;null;77;198;25;
21054;20210213;2021-02-13 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;102;105;null;85;207;31;
21054;20210214;2021-02-14 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;102;109;null;98;211;30;
21054;20210215;2021-02-15 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;102;109;null;88;211;23;
21054;20210216;2021-02-16 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;104;111;null;93;215;21;
21054;20210217;2021-02-17 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;104;112;null;93;216;21;
21054;20210218;2021-02-18 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;105;112;null;98;217;19;
21054;20210219;2021-02-19 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;109;114;null;96;223;21;
21054;20210220;2021-02-20 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;112;116;null;92;228;26;
21054;20210221;2021-02-21 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;112;118;null;83;230;21;
21054;20210222;2021-02-22 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;114;124;null;84;238;28;
21054;20210223;2021-02-23 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;114;124;null;80;238;27;
21054;20210224;2021-02-24 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;116;125;null;88;241;21;
21054;20210225;2021-02-25 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;116;126;null;90;242;17;
21054;20210226;2021-02-26 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;117;126;null;79;243;16;
21054;20210227;2021-02-27 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;118;126;null;78;244;17;
21054;20210228;2021-02-28 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;119;126;null;72;245;17;
21054;20210301;2021-03-01 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;119;127;null;67;246;17;
21054;20210302;2021-03-02 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;119;127;null;59;246;15;
21054;20210303;2021-03-03 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;122;127;null;60;249;14;
21054;20210304;2021-03-04 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;122;127;null;51;249;34;
21054;20210305;2021-03-05 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;123;127;null;47;250;31;
21054;20210306;2021-03-06 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;123;127;null;40;250;29;
21054;20210307;2021-03-07 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;127;null;36;251;26;
21054;20210308;2021-03-08 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;127;null;34;251;25;
21054;20210309;2021-03-09 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;127;null;28;251;20;
21054;20210310;2021-03-10 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;127;null;25;251;18;
21054;20210311;2021-03-11 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;26;252;19;
21054;20210312;2021-03-12 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;20;252;13;
21054;20210313;2021-03-13 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;15;252;10;
21054;20210314;2021-03-14 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;10;252;7;
21054;20210315;2021-03-15 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;12;252;7;
21054;20210316;2021-03-16 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;10;252;5;
21054;20210317;2021-03-17 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;10;252;5;
21054;20210318;2021-03-18 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;10;252;5;
21054;20210319;2021-03-19 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;5;252;3;
21054;20210320;2021-03-20 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;3;252;3;
21054;20210321;2021-03-21 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;1;252;1;
21054;20210322;2021-03-22 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;1;252;1;
21054;20210323;2021-03-23 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;0;252;null;
21054;20210324;2021-03-24 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;0;252;null;
21054;20210325;2021-03-25 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;0;252;null;
21054;20210326;2021-03-26 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;0;252;null;
21054;20210327;2021-03-27 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;0;252;null;
21054;20210328;2021-03-28 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;0;252;null;
21054;20210329;2021-03-29 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;0;252;null;
21054;20210330;2021-03-30 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;2;252;null;
21054;20210331;2021-03-31 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;2;252;null;
21054;20210401;2021-04-01 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;2;252;null;
21054;20210402;2021-04-02 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;2;252;null;
21054;20210403;2021-04-03 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;2;252;null;
21054;20210404;2021-04-04 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;2;252;null;
21054;20210405;2021-04-05 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;2;252;null;
21054;20210406;2021-04-06 00:00:00.0;MOOS in Passeier Gesamt;MOSO IN PASSIRIA Totale;124;128;null;2;252;null;
